QuestID	QuestName	Objective	Description	DunningDialogue	UnfinishedDialogue	FinishedDialogue	Difficulty	StartGossipType	StartGossip1	StartGossip2	StartGossip3	StartGossip4	EndGossipType	EndGossip1	EndGossip2	EndGossip3	EndGossip4	QuestValueStr1	QuestValueStr2	QuestValueStr3	QuestValueStr4	QuestValueStr5	QuestValueStr6	QuestValueStr7	QuestValueStr8	IsUseScriptedItem	QuestFinishedObjective	QuestFailedObjective
2082	夺回密函	<G>骆宾王墓的罗响让你从神策德治营中的孙景周身上寻回密函。	<G>嗯，方才丁斌说会有人送来解药。咳、咳……\n<H28><G>方才我发现有一门人行动诡异，便暗中观察，发现他把一函书捆绑于箭上，向兵匪方向引弓，咳、咳……我匆忙上前却为时已晚，密函已被兵匪得获，那奸细已被我斩杀，我却因大意被毒箭所伤……\n<H28><G><N>，那<F171 密函>内容一定非同小可，宋南天不在军中，那密函现在应已在<F173 德治营>神策军小头目<F172 孙景周>那小儿手上，万望务必夺回。	<G>密函非同小可，咳、咳。定要夺回。	<G>密函非同小可，咳、咳。定要夺回。	<G>原来密函里面是一干守墓人的名单！<N>，多亏有你追回密函。这神策军虽说是国之军士，却是奸猾狡诈、为达目的无所不用其极，密函若真的传到神策大将军手中，后果真不堪设想……	2人精英	0					0													0	将密函交给罗响。	
2083	师徒之谊	<G>紫源山的王遗风要你去金水镇找到丁丁姑娘。	<G>年轻人，看到你我想起了我的一个徒儿，他年少气盛，少不更事，本想让他待在我身边，谁知……这不争气的徒儿不知江湖险恶，在外面闯出祸端。\n<H28><G><F174 王遗风脸上浮出一丝牵挂。>\n<H28><G>其实，当年我又何尝不是如此。哎，我已经不问世事很多年了，本来以为大徒弟丁丁可以帮到那不争气的小子，没想到，此事越发麻烦起来，作为师父岂能看着徒儿受苦。\n<H28><G>年轻人，江湖险恶，善恶难分，可我相信你能明辨善恶，你可否前去<F173 金水镇子里面>找到我的大徒弟<F173 丁丁>，助她一臂之力？	<G>找到丁丁，助她一臂之力。	<G>师父一定不会不管师弟的。	<G><N>，是师父要你来找我的么？\n<H28><G><F174 丁丁眉头突然舒展开来。>\n<H28><G>我就说师父不会不管我们的。		0					0													0		
2084	天下武功出少林	<G>洛阳风雨镇的王大石让你去拜访镇东的澄实大师。	<G><N>，如今少林寺中的罗汉堂首座——澄实大师正在此地，你若有意，就去<F173 镇东>拜访于他，若非我实在无法舍弃当兵这份很有前途的生涯，也真想从此随高僧修行。不过佛渡有缘人，或许你会有这份缘法吧！\n<H28><G>所谓天下武功出少林，澄实大师更是罗汉堂首座，少林八大高僧中武功最高者。当年澄实大师闯木人巷只用了半个时辰。少林的木人巷何等之难！寻常弟子是没有资格闯木人巷的，即便是高手中的高手要打过木人巷至少也要花上三个时辰！可见澄实大师的武功造诣在那个时候就已经超乎寻常了！后来，澄实大师云游修佛，江湖上几乎没有对手，他慷慨豪放，嫉恶如仇。那个时候他走过的地方一年之内再没有人敢为非作歹。如今当上了罗汉堂首座，他对武学理解之深，更非一般人能领会的。你若有机会可向他讨教两手，那真是受益匪浅啊。	<G>尚未去找过澄实大师么？	<G>无效未完成对话（交任务处）	<G>阿弥陀佛，少林佛法，普渡众生，施主可有意心向我佛否？		0					0													0		
2085	擒贼擒王	<G>骆宾王墓的罗响，要你去杀掉西北方长蛇谷中的十二连环坞贼人头目宇文淇，以逼退一半敌方。	<G>神策已暂时不必担心。可十二连环坞那边，一直没有动静。\n<H28><G>我们已经和神策周旋几个回合，就怕<F173 长蛇谷>那里的十二连环坞突然来袭。\n<H28><G>贼匪由<F172 宇文淇>率队，他带来的都是些乌合之众，不比神策军规严谨，若能将他斩杀，那些贼人失了轴心，定然失了方向，那时这墓中的宝物也更好守些。\n<H28><G>得成归来直接去找<F173 赖臣功>便是。	<G>咳、咳。	<G>咳、咳。	<G>做的好，如此我长歌门就可稳保墓中宝物了！\n<H28><G><F174 提到宝物，你想起了杨峰口中所说的宝物。便开口问赖臣功。>\n<H28><G>哦？啊哈哈哈哈！\n<H28><G><F174 赖臣功大笑。>\n<H28><G>他哪里有什么宝物啊。杨峰是我门中最为不羁的前辈，向来喜欢说笑，老顽童一般。<N>，你大可不必在意。	2人精英	0					0													0	向赖臣功复命。	
2086	无效任务名称	<G>无效任务目标	<G>无效任务描述	<G>无效未完成对话（接任务处）	<G>无效未完成对话（交任务处）	<G>无效完成对话		0					0													0		
2087	不明前置	<G>无效的任务目标	<G>无效任务描述	<G>无效未完成对话（接任务处）	<G>无效未完成对话（交任务处）	<G>无效完成对话		0					0													0		
2088	焦木之林前置	<G>无效的任务目标	<G>无效任务描述	<G>无效未完成对话（接任务处）	<G>无效未完成对话（交任务处）	<G>无效完成对话		0					0													0		
2089	护短的荆空儿	<G>天都镇北面茶铺外的武六郎请你帮忙向不远处的荆空儿求情，放他们一马。	<G><F174 眼前的江湖客眼眶余肿未消，看来着实被人打得不轻。>\n<H28><G>哎呀，这位<C>慢走，大家行走江湖，总有个时运不济，落难之时，在下武六郎，平日酚河一带行走，一起厮混的兄弟送号“花夜叉”，我兄弟此时正落难于此，江湖相见，你可要帮上一把啊！\n<H28><G>这执天下道教牛耳的纯阳教里，竟也出了个邪毒弟子方轻崖，这人年纪轻轻，一出纯阳便作恶无数，你一定晓得为何我们来此了吧？不错！我们便是来看戏的，看看高高在上的纯阳教如何处置这桩丑事！\n<H28><G>不过咱们时运不济，我们正在这茶铺中说笑，却被纯阳<F173 荆空儿>撞见，这人纵容包庇师弟，远远听我们数说方轻崖，竟然上来将我们打伤……说来也没什么惭愧，纯阳教武学奥妙无穷，咱们身手差，输了也是无可奈何，但这人竟然不讲道理，将我等扣住不许离开半步……你说可有这等道理！\n<H28><G><C>能帮我们求个情么？让<F173 茶铺旁>的<F173 荆空儿>抬下贵手，就当个屁把我们放了吧…	<G>想我“花夜叉”和一干兄弟也是酚河有数的高手，没想到碰到这纯阳荆空儿竟然不堪一击，给酚河武林同道丢人了！	<G>想我“花夜叉”和一干兄弟也是酚河有数的高手，没想到碰到这纯阳荆空儿竟然不堪一击，给酚河武林同道丢人了！	<G><F174 荆空儿听到你的求情显得有些生气。>\n<H28><G>哼！一群无知之徒，待我查清楚这一些事自然会给他们一个交代！		0					0													0		
2090	只问真君何处有	<G>风雨镇打渔女让你前去请教镇东河边的纯阳道长卓凤鸣。	<G>这位少侠，纯阳<F173 卓凤鸣>道长正在此地，你若有意，可前去一会。\n<H28><G>我听镇子里的说书人讲过卓道长的来历，说起来可了不得，听说他出生在洛阳书香门第，一生下来就是一个怪胎，比普通的婴儿大了好多，他娘也因此难产而死，卓家一直因文墨著称，但是卓凤鸣却生的又高又壮，不仅不喜欢读书，而且好勇斗狠，到处惹是生非。他天生神力，十二岁的时候，一次贪玩，他竟将洛阳府门前的石狮子举起来，游街示众，吓得连衙役们都不敢阻止。\n<H28><G>直到他十五岁的时候，吕洞宾真君云游至此，来卓府作客，却发现一派书香的庭院中有一个人高马大的男孩子在那里扛着一块青石板罚站，吕洞宾细细打量，发现这个孩子的骨骼异于常人，是个练武的好材料，于是爱才之心顿起。问起卓父外面孩子的情由，卓父是叫苦不迭，吕洞宾莞尔一笑，走出门去，用拂尘在他所扛的青石板上拂了几下，卓凤鸣顿觉有泰山压顶之力，忙运力扛起，突然感觉背上一轻，石板竟然一下子化成碎块，脚下的石坂上竟然有两个清晰的脚印。从来不服人的卓凤鸣一下子惊呆了。卓父见吕仙人对此子有兴趣，忙行大礼请他收卓凤鸣为徒。	<G>上好的鲜鱼要不要？	<G>无效未完成对话（交任务处）	<G><F174 卓凤鸣粗声吟道：>\n<H28><G>昆仑玄境山外山，乾坤阴阳有洞天。只问真君何处有，不向江湖寻剑仙。		0					0													0		
2091	无效任务名称	<G>无效任务目标	<G>无效任务描述	<G>无效未完成对话（接任务处）	<G>无效未完成对话（交任务处）	<G>无效完成对话		0					0													0		
2092	病太岁的兄弟们	<G>天都镇北茶铺的乌拉古求你帮忙到鹿奔原林中采些三七。	<G><F174 此人一脸姜黄，一副久病不愈的样子。>\n<H28><G>我老乌当初就说过，不该听六郎撺掇，纯阳教即便是祸害再多，也是咱们这等混混能惹得起的么？\n<H28><G>平日里在酚河那小地方显显威风便罢了，跑到这儿来能讨什么好，可他偏要来凑热闹……\n<H28><G>这不，俺老乌手下几个兄弟，都被那荆空儿剑未出鞘便伤了，纯阳教纵然这般霸道，我等却也惹不起。\n<H28><G><C>，帮我这几个兄弟采来些止血草药，附近<F173 鹿奔原>生有许多<F171 三七>，让咱们先缓过这段儿再说。	<G>这纯阳小道年纪轻轻，便是从娘胎里开始习武，想来也不过二十年，我老乌四十年把式却架不住人家九剑，华山武学真是可敬可怖。	<G>这纯阳小道年纪轻轻，便是从娘胎里开始习武，想来也不过二十年，我老乌四十年把式却架不住人家九剑，华山武学真是可敬可怖。	<G>老乌多谢<C>，日后路过酚水，莫忘找俺，那鸟蛋大小的地方，多少咱还能说上句话。		0					0													0	把三七交给乌拉古。	
2093	羽音	<G>跟羽对话。	<G>唉……\n<H28><G>原本，我这关可是相当难过……\n<H28><G>唉……\n<H28><G>无奈我这机关术尚未精通，这大小木人也不怎么听使唤。你看，这几天竟然完全不能运作……唉……\n<H28><G>如今便放你通过吧，不过你可别告诉琴魔。\n<H28><G>快去把，我还要修我的大小木人……	<G>唉……	<G>唉……	<G>唉…………\n<H28><G>不怎么想说话，你快去吧。		0					0													0		
2094	落弦	<G>到抚琴台的谷口找到狂躁的马，为玉泉山庄东边谷中的徵取回马尾。	<G>这都怪我向来心思不细，前几天擦琴时竟然不慎弄断了一根琴弦！活该被琴魔大人责罚。\n<H28><G><F174 徵看起来很懊悔。>\n<H28><G>我想要修补那张琴，不过琴魔大人所用的琴弦甚为珍贵，需取得上等<F171 马尾>，我在此面壁不得动作，你若能替我取得这些材料，可将弦音令与你。\n<H28><G>咱们这<F173 抚琴台的谷口>，便有一匹<F173 狂躁的马>，体态健硕，毛色油亮。这有一把<F171 梳子>，用这梳子将马尾慢慢梳下些许便可。	<G>我为什么总是改不去粗心大意的顽病！	<G>我为什么总是改不去粗心大意的顽病！	<G>多时听闻莫看神策军军纪松散，他们的马匹却是从各地征来的良驹，今日一见果然不同凡响！！\n<H28><G>太好了！我即刻就去做琴弦修琴，希望琴魔大人能饶恕我的粗心鲁莽。\n<H28><G>哦，<C>，多谢你了！过关，过关！\n<H28><G>阁下如若过了两关，即可沿此路<F173 西去>，便可见到琴魔大人的大帐。		0					0													1	将马尾交给徵。	
2095	帮助军医	<G>羽猎营的长孙敬让你去找营外的军医赵旭，看看能不能帮上什么忙。	<G><F173 赵旭>大夫乃我营中的名医，这些年来救了无数弟兄，在天策也算颇有名气。\n<H28><G>不过最近几日赛事激烈，伤员颇多，赵大夫一人处理全营医务，人都消瘦了不少。若你有心，可<F171 去给他帮帮忙>。\n<H28><G>他就在<F173 营门外不远的地方>，快去吧。	<G>赵大夫着实辛苦。	<G>不知勇文兄近来可好……	<G>是长孙将军让你来的啊。\n<H28><G><F174 赵旭神情疲惫，看上去好久未曾休息了。>\n<H28><G>也好，我正缺人手帮忙呢。		0					0													0		
2096	挂起·士兵遗体	<G>你发现了紫微山北麓的天策士兵遗体，此情况务必要向北麓南面的卢天启禀告。	<G>这个士兵看样子死去并不久。从遗体的情况来看，应该是被人殴打，然后用利器杀死。死者衣衫多处破损，临死前一定经过激烈的反抗。\n<H28><G>天策士兵在自己的辖地被杀死，此事一定非同小可。曾大曾说过，紫微山的事务全部由<F173 卢天启>负责，因此，你必须前往<F173 天策驻地>，向卢天启禀告此事。\n<H28><G>曾大曾经透露过，天策驻地在<F173 紫微山北麓的南面>，<F171 沿着北麓的大路往南>即可。	<G>这具遗体似乎死不瞑目。	<G>你找我何事？	<G>什么？竟有此事？！\n<H28><G><F174 卢天启一听，大吃一惊。>\n<H28><G>我马上修书，加急送往大营。		0					0													0		
2097	穷追不舍	<G>天策大营的曹伏让你去找赵飞云，并追上他到达终点。	<G>天策军作为朝廷军队，时刻以保家卫国为己任，时常需要出征剿灭山贼流寇，一般鼠辈一见天策旗号早以闻风丧胆，四处逃窜。身为天策军士，绝不可放过这些遗祸人间的败类，必须歼灭殆尽。所以，我们经常都会接到追击的任务，这除了需要坚持不懈的毅力外，更需要敏捷的反应。\n<H28><G>现在我要考验一下你追击的能力，你去和我身边的<F173 赵飞云>参加<F171 追击训练>，我要你<F171 紧追他直到返回我处>。他可是军中首席信使，轻功了得，切不可追丢了。若你有一身好骑术或者好轻功，尽管施展出来！	<G>赵飞云长年经受严格训练，不施展轻功是追不上他的，哈哈。	<G>赵飞云长年经受严格训练，不施展轻功是追不上他的，哈哈。	<G>不错不错，你果然身手不凡啊。		0					0					追赶赵飞云到达终点								0		
