ItemID	IconID	SoundID	Name	Desc	Requirement
18164	1206	10	冥思环	<Text>text="天子峰道衍之物。" font=100 </text>	
18165	1199	10	燃墨		
18166	1200	10	林火项坠		
18167	1201	10	闪击玉石		
18168	1202	10	慧眼项饰		
18169	1203	10	锁江链	<Text>text="此链沉于寒江之中不知几多年岁，后为玄阴子所得。" font=100 </text>	
18170	1204	10	尉迟护符	<Text>text="鄂国公尉迟恭之护符。" font=100 </text>	
18171	1205	10	秋意	<Text>text="树树黄叶落，阑珊又一秋。" font=100 </text>	
18172	1206	10	冥思环	<Text>text="天子峰道衍之物。" font=100 </text>	
18173	1207	10	金钢链		
18174	1208	10	长门之声		
18175	1209	10	秋水项链	<Text>text="空桑仙子者，眉淡如烟，眼如秋水，肌肤白腻胜雪，正所谓绝代风华也。据说此乃上古洪荒空桑仙子之遗物。" font=100 </text>	
18176	1210	10	八方印	<Text>text="公孙盈于崆峒山一石室内发现此物，疑是广成子遗物。" font=100 </text>	
18177	1200	10	汲海	<Text>text="据说此乃古时一汲海青龙掉落鳞片所化之物。" font=100 </text>	
18178	1199	10	燃墨		
18179	1200	10	林火项坠		
18180	1201	10	闪击玉石		
18181	1202	10	慧眼项饰		
18182	1203	10	锁江链	<Text>text="此链沉于寒江之中不知几多年岁，后为玄阴子所得。" font=100 </text>	
18183	1204	10	尉迟护符	<Text>text="鄂国公尉迟恭之护符。" font=100 </text>	
18184	1205	10	秋意	<Text>text="树树黄叶落，阑珊又一秋。" font=100 </text>	
18185	1206	10	冥思环	<Text>text="天子峰道衍之物。" font=100 </text>	
18186	1207	10	金钢链		
18187	1208	10	长门之声		
18188	1207	10	金钢链		
18189	1208	10	长门之声		
18190	1204	10	飞仙坠月	<Text>text="天外有飞仙，见嫦娥而坠月。" font=100 </text>	
18191	1202	10	霜武煞	<Text>text="秋风萧瑟，落露为霜。武者煞气，更寒之甚。" font=100 </text>	
18192	1208	10	城关秋月	<Text>text="城关空明互回荡，秋月浸水水浸天。" font=100 </text>	
18193	1207	10	金钢链		
18194	1208	10	长门之声		
18195	1204	10	飞仙坠月	<Text>text="天外有飞仙，见嫦娥而坠月。" font=100 </text>	
18196	1202	10	霜武煞	<Text>text="秋风萧瑟，落露为霜。武者煞气，更寒之甚。" font=100 </text>	
18197	1208	10	城关秋月	<Text>text="城关空明互回荡，秋月浸水水浸天。" font=100 </text>	
18198	1204	10	飞仙坠月	<Text>text="天外有飞仙，见嫦娥而坠月。" font=100 </text>	
18199	1202	10	霜武煞	<Text>text="秋风萧瑟，落露为霜。武者煞气，更寒之甚。" font=100 </text>	
18200	1208	10	城关秋月	<Text>text="城关空明互回荡，秋月浸水水浸天。" font=100 </text>	
18201	1200	10	鹰扬项链	<Text>text="虎奋三军，鹰扬千里。据说乃隋炀帝御赐予鹰扬郎将之物。" font=100 </text>	
18202	1206	10	冲霄项链	<Text>text="冲霄鸿鹄谁争先，静修纯阳安自然。白日飞升惊鬼神，悠然直上九重天。" font=100 </text>	
18203	1207	10	太霄项链	<Text>text="据说此物乃太霄天一星辰坠入凡间所化。" font=100 </text>	
18204	1202	10	须弥项链	<Text>text="据说此坠内藏须弥山之镜像。" font=100 </text>	
18205	1207	10	碧潮项链	<Text>text="内蕴碧湖之精魄。" font=100 </text>	
18206	1207	10	建武项链	<Text>text="唐太宗李世民赠予天策府之物。" font=100 </text>	
18207	1206	10	冲虚项链	<Text>text="冲虚悟空，万法归宗。收心入静，法在其中。" font=100 </text>	
18208	1209	10	清霄项链	<Text>text="飘縞羽於清霄兮，拟妙姿於白雪。" font=100 </text>	
18209	1199	10	无常项链	<Text>text="诸行无常，是生灭法；生灭灭已，寂灭为乐。" font=100 </text>	
18210	1204	10	彤华项链	<Text>text="据说公孙盈为情所困离家出走后曾游君山，于峰顶彤云郁结之处拾得此物，遂称“彤华”。" font=100 </text>	
18211	1210	10	辰山镜	<Text>text="藏剑山庄出品的第三批江湖制式装备。\n不动如山。" font=100 </text>	
18212	1207	10	辰定木珠	<Text>text="藏剑山庄出品的第三批江湖制式装备。\n心地无乱自性定。" font=100 </text>	
18213	1207	10	辰净木珠	<Text>text="藏剑山庄出品的第三批江湖制式装备。\n净念相继。" font=100 </text>	
18214	1203	10	金锦玉手	<Text>text="据说此乃武则天赐予神策军将领之物，云锦为料，镶金嵌玉，富贵逼人。" font=100 </text>	
18215	1205	10	迦楼罗之泪	<Text>text="迦楼罗乃天龙八部之一，每天吞食一条龙王和五百条毒龙直至体内毒气毒死自己，全身自焚到最后只剩下一个纯青琉璃，名为“迦楼罗之泪”。" font=100 </text>	
18216	1201	10	无迹	<Text>text="风过无痕，云过无迹。" font=100 </text>	
18217	1204	10	飞仙坠月	<Text>text="天外有飞仙，见嫦娥而坠月。" font=100 </text>	
18218	1202	10	霜武煞	<Text>text="秋风萧瑟，落露为霜。武者煞气，更寒之甚。" font=100 </text>	
18219	1208	10	城关秋月	<Text>text="城关空明互回荡，秋月浸水水浸天。" font=100 </text>	
18220	1201	10	无迹	<Text>text="风过无痕，云过无迹。" font=100 </text>	
18221	1209	10	雨幕	<Text>text="嘈嘈切切错杂弹，大珠小珠落玉盘。间关莺语花底滑，幽咽流泉水下滩。" font=100 </text>	
18222	1203	10	金锦玉手	<Text>text="据说此乃武则天赐予神策军将领之物，云锦为料，镶金嵌玉，富贵逼人。" font=100 </text>	
18223	1205	10	迦楼罗之泪	<Text>text="迦楼罗乃天龙八部之一，每天吞食一条龙王和五百条毒龙直至体内毒气毒死自己，全身自焚到最后只剩下一个纯青琉璃，名为“迦楼罗之泪”。" font=100 </text>	
18224	1201	10	无迹	<Text>text="风过无痕，云过无迹。" font=100 </text>	
18225	1209	10	雨幕	<Text>text="嘈嘈切切错杂弹，大珠小珠落玉盘。间关莺语花底滑，幽咽流泉水下滩。" font=100 </text>	
18226	1203	10	金锦玉手	<Text>text="据说此乃武则天赐予神策军将领之物，云锦为料，镶金嵌玉，富贵逼人。" font=100 </text>	
18227	1205	10	迦楼罗之泪	<Text>text="迦楼罗乃天龙八部之一，每天吞食一条龙王和五百条毒龙直至体内毒气毒死自己，全身自焚到最后只剩下一个纯青琉璃，名为“迦楼罗之泪”。" font=100 </text>	
18228	1201	10	无迹	<Text>text="风过无痕，云过无迹。" font=100 </text>	
18229	1209	10	雨幕	<Text>text="嘈嘈切切错杂弹，大珠小珠落玉盘。间关莺语花底滑，幽咽流泉水下滩。" font=100 </text>	
18230	1203	10	金锦玉手	<Text>text="据说此乃武则天赐予神策军将领之物，云锦为料，镶金嵌玉，富贵逼人。" font=100 </text>	
18231	1205	10	迦楼罗之泪	<Text>text="迦楼罗乃天龙八部之一，每天吞食一条龙王和五百条毒龙直至体内毒气毒死自己，全身自焚到最后只剩下一个纯青琉璃，名为“迦楼罗之泪”。" font=100 </text>	
18232	1205	10	朝天子	<Text>text="朝为田舍郎，暮登天子堂。" font=100 </text>	
18233	1206	10	露华浓	<Text>text="玉露添娇花之艳，此链凝武者之魂。" font=100 </text>	
18234	1206	10	沙场点兵	<Text>text="沙场之兵，勇者之魂，千锤百炼，不散不败。" font=100 </text>	
18235	1205	10	凤喜鸣	<Text>text="凤之喜鸣，如隔彩霞。" font=100 </text>	
18236	1205	10	朝天子	<Text>text="朝为田舍郎，暮登天子堂。" font=100 </text>	
18237	1206	10	露华浓	<Text>text="玉露添娇花之艳，此链凝武者之魂。" font=100 </text>	
18238	1206	10	沙场点兵	<Text>text="沙场之兵，勇者之魂，千锤百炼，不散不败。" font=100 </text>	
18239	1205	10	凤喜鸣	<Text>text="凤之喜鸣，如隔彩霞。" font=100 </text>	
18240	1205	10	朝天子	<Text>text="朝为田舍郎，暮登天子堂。" font=100 </text>	
18241	1206	10	露华浓	<Text>text="玉露添娇花之艳，此链凝武者之魂。" font=100 </text>	
18242	1206	10	沙场点兵	<Text>text="沙场之兵，勇者之魂，千锤百炼，不散不败。" font=100 </text>	
18243	1205	10	凤喜鸣	<Text>text="凤之喜鸣，如隔彩霞。" font=100 </text>	
18244	1205	10	朝天子	<Text>text="朝为田舍郎，暮登天子堂。" font=100 </text>	
18245	1206	10	露华浓	<Text>text="玉露添娇花之艳，此链凝武者之魂。" font=100 </text>	
18246	1206	10	沙场点兵	<Text>text="沙场之兵，勇者之魂，千锤百炼，不散不败。" font=100 </text>	
18247	1205	10	凤喜鸣	<Text>text="凤之喜鸣，如隔彩霞。" font=100 </text>	
18248	1208	10	未命名		
18249	1206	10	未命名		
18250	1205	10	未命名		
18251	1204	10	未命名		
18252	1208	10	未命名		
18253	1206	10	未命名		
18254	1205	10	未命名		
18255	1204	10	未命名		
18256	1208	10	未命名		
18257	1206	10	未命名		
18258	1205	10	未命名		
18259	1204	10	未命名		
18260	1205	10	载风云	<Text>text="叱咤则风云兴载，鼓动则嵩华倒拔。" font=100 </text>	
18261	1204	10	权无疆	<Text>text="据说此乃乱汉王莽之物。" font=100 </text>	
18262	1206	10	天殇痕	<Text>text="据说共工撞断不周山后，女娲于山中灵气凝聚之处觅得此物，遂名“天殇痕”。" font=100 </text>	
18263	1205	10	冰凝霜	<Text>text="南海采珠人潜入深海后于万年巨藻上觅得此物，据说戴之者能御百害，永葆青春。" font=100 </text>	
18264	1204	10	空凰	<Text>text="凤凰台上凤凰游，凤去台空江自流。" font=100 </text>	
18265	1205	10	载风云	<Text>text="叱咤则风云兴载，鼓动则嵩华倒拔。" font=100 </text>	
18266	1204	10	权无疆	<Text>text="据说此乃乱汉王莽之物。" font=100 </text>	
18267	1206	10	天殇痕	<Text>text="据说共工撞断不周山后，女娲于山中灵气凝聚之处觅得此物，遂名“天殇痕”。" font=100 </text>	
18268	1205	10	冰凝霜	<Text>text="南海采珠人潜入深海后于万年巨藻上觅得此物，据说戴之者能御百害，永葆青春。" font=100 </text>	
18269	1202	10	弱水	<Text>text="弱水三千，只取一瓢饮。" font=100 </text>	
18270	1207	10	酹月	<Text>text="人生如梦，一樽还酹江月。" font=100 </text>	
18271	1205	10	宿风	<Text>text="出自凤凰栖息之风穴，戴之者彷佛能感受到一股王者之气。" font=100 </text>	
18272	1206	10	惊玉	<Text>text="此玉出世之时，山崩地裂，惊天动地。" font=100 </text>	
18273	1204	10	空凰	<Text>text="凤凰台上凤凰游，凤去台空江自流。" font=100 </text>	
18274	1205	10	载风云	<Text>text="叱咤则风云兴载，鼓动则嵩华倒拔。" font=100 </text>	
18275	1204	10	权无疆	<Text>text="据说此乃乱汉王莽之物。" font=100 </text>	
18276	1206	10	天殇痕	<Text>text="据说共工撞断不周山后，女娲于山中灵气凝聚之处觅得此物，遂名“天殇痕”。" font=100 </text>	
18277	1205	10	冰凝霜	<Text>text="南海采珠人潜入深海后于万年巨藻上觅得此物，据说戴之者能御百害，永葆青春。" font=100 </text>	
18278	1202	10	弱水	<Text>text="弱水三千，只取一瓢饮。" font=100 </text>	
18279	1207	10	酹月	<Text>text="人生如梦，一樽还酹江月。" font=100 </text>	
18280	1205	10	宿风	<Text>text="出自凤凰栖息之风穴，戴之者彷佛能感受到一股王者之气。" font=100 </text>	
18281	1206	10	惊玉	<Text>text="此玉出世之时，山崩地裂，惊天动地。" font=100 </text>	
18282	1205	10	梦白云	<Text>text="归梦如白云，悠悠绕故乡。据说乃苏武于匈奴北海牧羊时所戴项链。" font=100 </text>	
18283	1205	10	霜寒	<Text>text="满堂花醉三千客，双剑寒霜七秀坊。" font=100 </text>	
18284	1203	10	无尽趣	<Text>text="万花谷棋圣虚怀玉之物，正所谓万般皆下品，唯棋无尽趣。" font=100 </text>	
18285	1207	10	惊涛灵石	<Text>text="戴上此物，你感到一阵心潮澎湃后彷佛全身开始流动着一股充满洪荒气息的混沌之力。据说乃纯阳子吕洞宾云游至黄河之时，于乱石穿空惊涛拍岸之处觅得此灵石。" font=100 </text>	
18286	1210	10	出霞	<Text>text="日晓辄有丹霞流宕，你穿上之后彷佛有身轻如燕、乘云驾雾的感觉。" font=100 </text>	
18287	1204	10	空凰	<Text>text="凤凰台上凤凰游，凤去台空江自流。" font=100 </text>	
18288	1205	10	载风云	<Text>text="叱咤则风云兴载，鼓动则嵩华倒拔。" font=100 </text>	
18289	1204	10	权无疆	<Text>text="据说此乃乱汉王莽之物。" font=100 </text>	
18290	1206	10	天殇痕	<Text>text="据说共工撞断不周山后，女娲于山中灵气凝聚之处觅得此物，遂名“天殇痕”。" font=100 </text>	
18291	1205	10	冰凝霜	<Text>text="南海采珠人潜入深海后于万年巨藻上觅得此物，据说戴之者能御百害，永葆青春。" font=100 </text>	
18292	1202	10	弱水	<Text>text="弱水三千，只取一瓢饮。" font=100 </text>	
18293	1207	10	酹月	<Text>text="人生如梦，一樽还酹江月。" font=100 </text>	
18294	1205	10	宿风	<Text>text="出自凤凰栖息之风穴，戴之者彷佛能感受到一股王者之气。" font=100 </text>	
18295	1206	10	惊玉	<Text>text="此玉出世之时，山崩地裂，惊天动地。" font=100 </text>	
18296	312	10	悦	<Text>text="士为知己者用，女为悦己者容。" font=100 </text>	
18297	685	10	霸王钳	<Text>text="霸王神威，钳断江山。" font=100 </text>	
18298	1702	10	卿	<Text>text="执子之手，与子偕老。" font=100 </text>	
18299	812	10	霸王弩	<Text>text="宏图霸业，弩射天狼。" font=100 </text>	
18300	1683	10	潺	<Text>text="闻音潺潺，三月不知肉味。" font=100 </text>	
18301	717	10	焰	<Text>text="紫檀所制，静穆沉古，万古不朽。" font=100 </text>	
18302	293	10	画卷	<Text>text="吴道子之物。" font=100 </text>	
18303	581	10	绝	<Text>text="皓首穷经，韦编三绝。" font=100 </text>	
18304	570	10	葫芦		
18305	816	10	铩	<Text>text="梵音涤凡心， 拾阶拜空灵。" font=100 </text>	
18306	1219	10	子雪坠	<Text>text="藏剑山庄出品的第一批江湖制式装备。\n如神若仙，似兰同雪。" font=100 </text>	
18307	1218	10	子商玉佩	<Text>text="藏剑山庄出品的第一批江湖制式装备。\n商，章也，物成就可章度也。" font=100 </text>	
18308	1217	10	子柳饰	<Text>text="藏剑山庄出品的第一批江湖制式装备。\n青青河畔草，郁郁园中柳。" font=100 </text>	
18309	1213	10	紫竹坠	<Text>text="用南海普陀山潮音洞旁紫竹所造，雕有“不肯去观音”之圣像。" font=100 </text>	
18310	1223	10	太虚坠	<Text>text="太虚之充盈精气流动于此坠之间。" font=100 </text>	
18311	1214	10	蟾仙坠	<Text>text="相传为嫦娥奔月时不慎掉落凡间之物。" font=100 </text>	
18312	1213	10	观雁坠	<Text>text="静坐观雁，离相寂灭。" font=100 </text>	
18313	1222	10	杏子坠	<Text>text="据说万花谷花圣花宇晴曾精心培育谷中一从不开花结果的千年杏树，终有一日此杏开一花结一果，果实里竟然裹有此坠。" font=100 </text>	
18314	1211	10	锻血真火	<Text>text="据说干将奉吴王阖闾命作剑，三月不能熔铁精金英。莫邪为夫舍身投炉，遂成干将莫邪二剑。其实干将当时在炉中还发现了此物，隐有真火之精跳动着，似乎莫邪的血液还在里面流动。" font=100 </text>	
18315	1214	10	鬼王夜心	<Text>text="据说纯阳子吕洞宾云游四海时，于湘西养尸之地夜杀鬼王。此物乃鬼王之心所化。" font=100 </text>	
18316	1212	10	封魂塔	<Text>text="据说塔内封印着一条曾水漫金山之白蛇魂魄。" font=100 </text>	
18317	1221	10	狂蛟之齿	<Text>text="据说三国东吴周处杀蛟龙剥其齿，制成此物。" font=100 </text>	
18318	1225	10	八卦颅	<Text>text="据说东方宇轩于万花谷水月潭古殿最深之处发现此物。八卦图中困着一凶戾妖物之颅，疑似随时可破图而出。" font=100 </text>	
18319	1218	10	蝶恋花		
18320	1214	10	无尘紫华		
18321	1223	10	长生坠	<Text>text="据说此乃徐福之物。" font=100 </text>	
